Line No,Source,Address,Source_1,Warp Stall Sampling (All Samples),Warp Stall Sampling (Not-issued Samples),# Samples,Instructions Executed,Thread Instructions Executed,Predicated-On Thread Instructions Executed,Avg. Threads Executed,Avg. Predicated-On Threads Executed,Divergent Branches,Address Space,Access Operation,Access Size,L1 Tag Requests Global,L1 Conflicts Shared N-Way,L1 Wavefronts Shared Excessive,L1 Wavefronts Shared,L1 Wavefronts Shared Ideal,L2 Theoretical Sectors Global Excessive,L2 Theoretical Sectors Global,L2 Theoretical Sectors Global Ideal,L2 Theoretical Sectors Local,L2 Explicit Evict Policies,L2 Explicit Hit Policy Evict First,L2 Explicit Hit Policy Evict Last,L2 Explicit Hit Policy Evict Normal,L2 Explicit Hit Policy Evict Normal Demote,L2 Explicit Miss Policy Evict First,L2 Explicit Miss Policy Evict Normal,stall_barrier,stall_branch_resolving,stall_dispatch,stall_drain,stall_imc,stall_lg,stall_long_sb,stall_math,stall_membar,stall_mio,stall_misc,stall_no_inst,stall_not_selected,stall_selected,stall_short_sb,stall_sleep,stall_tex,stall_wait,stall_barrier (Not Issued),stall_branch_resolving (Not Issued),stall_dispatch (Not Issued),stall_drain (Not Issued),stall_imc (Not Issued),stall_lg (Not Issued),stall_long_sb (Not Issued),stall_math (Not Issued),stall_membar (Not Issued),stall_mio (Not Issued),stall_misc (Not Issued),stall_no_inst (Not Issued),stall_not_selected (Not Issued),stall_selected (Not Issued),stall_short_sb (Not Issued),stall_sleeping (Not Issued),stall_tex (Not Issued),stall_wait (Not Issued),Kernel_Name,VR_dispatch_id
89,for (unsigned int i = i0 + stride; i < n_vectors; i += stride),-,-,125349,66361,125349,500000000,16000000000,15000128000,800,768,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,2990,3,0,0,0,35,3850,0,0,0,1,1668,8156,0,0,0,108646,0,1718,0,0,0,0,31,3697,0,0,0,1,0,0,0,0,0,60914,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",77
87,unsigned int v_stridemask = stride - 1;,-,-,1,1,1,8000,256000,256000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",77
86,unsigned int v_log2stridem1 = v[__ffs(stride) - 2];,-,-,37,18,37,176000,5632000,5632000,1408,1408,0,Shared,Load,32,0,1,0,4000,4000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",77
83,d_output[i0] = (float)X * k_2powneg32;,-,-,16,8,16,80000,2560000,2560000,640,640,0,Global,Store,32,4000,0,0,0,0,0,16000,16000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",77
81,if (i0 < n_vectors),-,-,3,1,3,20000,640000,512000,160,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",77
78,g >>= 1;,-,-,14,8,14,56000,1792000,1792000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",77
77,X ^= mask & v[k];,-,-,212,95,212,980000,31360000,31360000,1120,1120,0,Shared,Load,32,0,1,0,28000,28000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,4,14,7,0,0,176,0,0,0,0,0,0,2,7,0,0,0,0,0,0,3,0,0,83,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",77
76,mask = -(g & 1);,-,-,40,21,40,140000,4480000,4480000,160,160,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",77
74,for (unsigned int k = 0; k < __ffs(stride) - 1; k++),-,-,189,87,189,832000,26624000,25728000,1184,1156,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,2,1,10,0,0,0,162,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,74,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",77
71,unsigned int X = 0;,-,-,5,3,5,16000,512000,512000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",77
70,unsigned int g = i0 ^ (i0 >> 1);,-,-,1,0,1,12000,384000,384000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",77
68,int stride = gridDim.x * blockDim.x;,-,-,8,6,8,24000,768000,768000,192,192,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",77
67,int i0 = threadIdx.x + blockIdx.x * blockDim.x;,-,-,66,52,66,36000,1152000,1152000,288,288,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",77
65,__syncthreads();,-,-,1,0,1,12000,384000,384000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",77
63,v[threadIdx.x] = d_directions[threadIdx.x];,-,-,21,19,21,51000,1632000,1632000,1632,1632,0,"Global,Shared","Load,Store",32(2),1000,1,0,1000,1000,0,4000,4000,0,,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,7,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",77
61,if (threadIdx.x < n_directions),-,-,2,1,2,21000,672000,640000,192,184,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",77
58,d_output += n_vectors * blockIdx.y;,-,-,13,6,13,48000,1536000,1536000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",77
57,d_directions += n_directions * blockIdx.y;,-,-,14,3,14,48000,1536000,1536000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",77
51,"void sobolGPU_kernel(unsigned n_vectors, unsigned n_dimensions,",-,-,85,75,85,104000,3328000,3328000,832,832,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,54,0,0,21,0,0,0,0,0,0,0,1,0,0,0,8,0,0,51,0,0,15,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",77
95,},-,-,171,143,171,16000,512000,512000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,4,0,2,0,0,0,0,141,0,0,0,0,1,0,0,0,23,0,3,0,1,0,0,0,0,118,0,0,0,0,0,0,0,0,21,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",78
93,d_output[i] = (float)X * k_2powneg32;,-,-,125145,66842,125145,499936000,15997952000,15997952000,512,512,0,Global,Store,32,31246000,0,0,0,0,0,124984000,124984000,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,4384,0,0,0,0,1757,7877,0,0,0,111126,0,0,1,0,0,0,0,4237,0,0,0,0,0,0,0,0,0,62604,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",78
92,X ^= v_log2stridem1 ^ v[c];,-,-,291701,156486,291701,1093610000,34995520000,34995520000,1120,1120,0,Shared,Load,32,0,1,0,31246000,31246000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5398,10588,0,0,0,0,5041,17437,10301,0,0,242936,0,0,0,0,0,0,3277,10179,0,0,0,0,0,0,6166,0,0,136864,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",78
91,unsigned int c = __ffs(~((i - stride) | v_stridemask)) - 1;,-,-,77085,40709,77085,312460000,9998720000,9998720000,320,320,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,3025,0,0,0,0,0,3053,0,0,0,1342,1497,4989,0,0,0,63179,0,1786,0,0,0,0,0,2899,0,0,0,762,0,0,0,0,0,35262,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",78
89,for (unsigned int i = i0 + stride; i < n_vectors; i += stride),-,-,125061,66311,125061,500000000,16000000000,15000128000,800,768,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,2986,2,0,0,0,44,3981,0,0,0,0,1709,8003,0,0,0,108336,0,1681,1,0,0,0,35,3818,0,0,0,0,0,0,0,0,0,60776,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",78
87,unsigned int v_stridemask = stride - 1;,-,-,0,0,0,8000,256000,256000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",78
86,unsigned int v_log2stridem1 = v[__ffs(stride) - 2];,-,-,40,24,40,176000,5632000,5632000,1408,1408,0,Shared,Load,32,0,1,0,4000,4000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,22,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",78
83,d_output[i0] = (float)X * k_2powneg32;,-,-,19,10,19,80000,2560000,2560000,640,640,0,Global,Store,32,4000,0,0,0,0,0,16000,16000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",78
81,if (i0 < n_vectors),-,-,6,3,6,20000,640000,512000,160,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",78
78,g >>= 1;,-,-,13,10,13,56000,1792000,1792000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",78
77,X ^= mask & v[k];,-,-,231,96,231,980000,31360000,31360000,1120,1120,0,Shared,Load,32,0,1,0,28000,28000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,2,14,8,0,0,199,0,0,0,0,0,0,2,3,0,0,0,0,0,0,6,0,0,85,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",78
76,mask = -(g & 1);,-,-,23,10,23,140000,4480000,4480000,160,160,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",78
74,for (unsigned int k = 0; k < __ffs(stride) - 1; k++),-,-,180,80,180,832000,26624000,25728000,1184,1156,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,2,1,12,0,0,0,158,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,75,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",78
71,unsigned int X = 0;,-,-,3,1,3,16000,512000,512000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",78
70,unsigned int g = i0 ^ (i0 >> 1);,-,-,0,0,0,12000,384000,384000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",78
68,int stride = gridDim.x * blockDim.x;,-,-,10,7,10,24000,768000,768000,192,192,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",78
67,int i0 = threadIdx.x + blockIdx.x * blockDim.x;,-,-,66,50,66,36000,1152000,1152000,288,288,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,16,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",78
65,__syncthreads();,-,-,7,4,7,12000,384000,384000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",78
63,v[threadIdx.x] = d_directions[threadIdx.x];,-,-,18,16,18,51000,1632000,1632000,1632,1632,0,"Global,Shared","Load,Store",32(2),1000,1,0,1000,1000,0,4000,4000,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",78
61,if (threadIdx.x < n_directions),-,-,2,1,2,21000,672000,640000,192,184,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",78
58,d_output += n_vectors * blockIdx.y;,-,-,8,6,8,48000,1536000,1536000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",78
57,d_directions += n_directions * blockIdx.y;,-,-,11,8,11,48000,1536000,1536000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",78
51,"void sobolGPU_kernel(unsigned n_vectors, unsigned n_dimensions,",-,-,87,72,87,104000,3328000,3328000,832,832,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,1,46,0,0,27,0,0,0,0,0,0,0,1,0,0,0,12,0,0,45,0,0,14,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",78
95,},-,-,151,132,151,16000,512000,512000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,5,0,1,0,0,0,0,121,0,0,0,0,2,0,0,0,22,0,5,0,1,0,0,0,0,107,0,0,0,0,0,0,0,0,19,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",79
93,d_output[i] = (float)X * k_2powneg32;,-,-,125340,66809,125340,499936000,15997952000,15997952000,512,512,0,Global,Store,32,31246000,0,0,0,0,0,124984000,124984000,0,,0,0,0,0,0,0,0,0,4,0,0,0,0,4475,0,0,0,0,1835,7885,0,0,0,111141,0,0,3,0,0,0,0,4332,0,0,0,0,0,0,0,0,0,62474,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",79
92,X ^= v_log2stridem1 ^ v[c];,-,-,291773,156748,291773,1093610000,34995520000,34995520000,1120,1120,0,Shared,Load,32,0,1,0,31246000,31246000,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,5352,10651,0,0,0,0,4832,17387,10149,0,0,243398,0,0,3,0,0,0,3201,10220,0,0,0,0,0,0,6074,0,0,137250,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",79
91,unsigned int c = __ffs(~((i - stride) | v_stridemask)) - 1;,-,-,77078,41043,77078,312460000,9998720000,9998720000,320,320,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,2953,0,0,0,0,0,3107,0,0,0,1362,1486,4948,0,0,0,63222,0,1754,0,0,0,0,0,2975,0,0,0,763,0,0,0,0,0,35551,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",79
89,for (unsigned int i = i0 + stride; i < n_vectors; i += stride),-,-,124851,66117,124851,500000000,16000000000,15000128000,800,768,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,2879,1,0,0,0,31,3944,0,0,0,2,1721,7903,0,0,0,108370,0,1683,1,0,0,0,22,3798,0,0,0,1,0,0,0,0,0,60612,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",79
87,unsigned int v_stridemask = stride - 1;,-,-,1,0,1,8000,256000,256000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",79
86,unsigned int v_log2stridem1 = v[__ffs(stride) - 2];,-,-,43,17,43,176000,5632000,5632000,1408,1408,0,Shared,Load,32,0,1,0,4000,4000,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,2,0,0,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",79
83,d_output[i0] = (float)X * k_2powneg32;,-,-,20,4,20,80000,2560000,2560000,640,640,0,Global,Store,32,4000,0,0,0,0,0,16000,16000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",79
81,if (i0 < n_vectors),-,-,2,1,2,20000,640000,512000,160,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",79
78,g >>= 1;,-,-,11,4,11,56000,1792000,1792000,64,64,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",79
77,X ^= mask & v[k];,-,-,215,95,215,980000,31360000,31360000,1120,1120,0,Shared,Load,32,0,1,0,28000,28000,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,3,15,13,0,0,178,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,82,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",79
76,mask = -(g & 1);,-,-,36,15,36,140000,4480000,4480000,160,160,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,31,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",79
74,for (unsigned int k = 0; k < __ffs(stride) - 1; k++),-,-,188,88,188,832000,26624000,25728000,1184,1156,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,1,4,12,0,0,0,159,0,2,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,78,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",79
71,unsigned int X = 0;,-,-,4,4,4,16000,512000,512000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",79
70,unsigned int g = i0 ^ (i0 >> 1);,-,-,1,0,1,12000,384000,384000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",79
68,int stride = gridDim.x * blockDim.x;,-,-,7,5,7,24000,768000,768000,192,192,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",79
67,int i0 = threadIdx.x + blockIdx.x * blockDim.x;,-,-,55,47,55,36000,1152000,1152000,288,288,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",79
65,__syncthreads();,-,-,9,4,9,12000,384000,384000,96,96,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",79
63,v[threadIdx.x] = d_directions[threadIdx.x];,-,-,16,14,16,51000,1632000,1632000,1632,1632,0,"Global,Shared","Load,Store",32(2),1000,1,0,1000,1000,0,4000,4000,0,,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,5,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",79
61,if (threadIdx.x < n_directions),-,-,3,1,3,21000,672000,640000,192,184,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",79
58,d_output += n_vectors * blockIdx.y;,-,-,13,8,13,48000,1536000,1536000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,4,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",79
57,d_directions += n_directions * blockIdx.y;,-,-,14,6,14,48000,1536000,1536000,384,384,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",79
51,"void sobolGPU_kernel(unsigned n_vectors, unsigned n_dimensions,",-,-,82,69,82,104000,3328000,3328000,832,832,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,2,51,0,0,15,0,0,0,0,0,0,0,2,0,0,0,12,0,0,48,0,0,7,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",79
95,},-,-,160,135,160,16000,512000,512000,128,128,0,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,4,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,23,0,4,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,22,"sobolGPU_kernel(unsigned int, unsigned int, unsigned int *, float *)",80
